,text_id,text,task_1,task_2,task_3,clean_tweets,label
2191,hasoc_en_2192,"#DhoniKeepsTheGlove if ICC does not allow, wear a #BalidanBadge 'Locket' @msdhoni. Also urge all proud Indian viewers to display posters of batch in Pak match. Jai Hind..",NOT,NONE,NONE,"#dhonikeepstheglov if icc doe not allow, wear a #balidanbadg 'locket' . also urg all proud indian viewer to display poster of batch in pak match. jai hind..",0
2192,hasoc_en_2193,"Chances are @ICC might also censure/ban cricketers to not have photos of their Gods in their kits, fearing that they might be merging religion &amp; sport, not caring about the athlete’s own personal &amp; religious beliefs. #DhoniKeepsTheGlove @BDUTT https://t.co/dWOQGlcq5T https://t.co/8PciXpjrmZ",NOT,NONE,NONE,"chanc are might also censure/ban cricket to not have photo of their god in their kits, fear that they might be merg religion &amp; sport, not care about the athlete’ own person &amp; religi beliefs. #dhonikeepstheglov",0
2193,hasoc_en_2194,A straight couple behaving badly caused the panicked stampede at DC’s Pride parade #Resist #ResistTrump #FuckTrump https://t.co/6QVcCp4wyX,NOT,NONE,NONE,a straight coupl behav badli caus the panick stamped at dc’ pride parad #resist #resisttrump #fucktrump,0
2194,hasoc_en_2195,Today's is Trumps' birthday so lets make this a TRUMP FREE day. After this post I will NOT post anything about Trump all weekend. #fucktrump #impeachtrump #impeach45 #boycotttrump https://t.co/GFEF46wfCS,NOT,NONE,NONE,today' is trumps' birthday so let make thi a trump free day. after thi post i will not post anyth about trump all weekend. #fucktrump #impeachtrump #impeach45 #boycotttrump,0
2195,hasoc_en_2196,#ShameOnICC thank you for ruining the most awaited tournament in India @ICC,NOT,NONE,NONE,#shameonicc thank you for ruin the most await tournament in india,0
2196,hasoc_en_2197,#IndiaWithDhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh Useless issue created by ICC. https://t.co/B4lpxaDyOY,NOT,NONE,NONE,#indiawithdhoni #dhonikeeptheglov #dhonikeepstheglov #dhonikesaathdesh useless issu creat by icc.,0
2197,hasoc_en_2198,@NYCMayor @NYCSpeakerCoJo @Dromm25 @NYCCouncil More subsidies for illegal aliens?  #Douchebag,NOT,NONE,NONE,more subsidi for illeg aliens? #douchebag,0
2198,hasoc_en_2199,This woman is completely out of her mind. She has lost it all. Such a shame. #DoctorsStrike   #SaveTheDoctors   #DoctorsFightBack https://t.co/IsagyI6fZ8,NOT,NONE,NONE,thi woman is complet out of her mind. she ha lost it all. such a shame. #doctorsstrik #savethedoctor #doctorsfightback,0
2199,hasoc_en_2200,@realDonaldTrump Doesn’t that mean half the country HATES you?  #FUCKTRUMP,NOT,NONE,NONE,doesn’t that mean half the countri hate you? #fucktrump,0
2200,hasoc_en_2201,BBC News - #RedChina’s history of extraordinary #rendition https://t.co/wlQGJSZh4h #BoycottChina #HongKong,NOT,NONE,NONE,bbc new - #redchina’ histori of extraordinari #rendit #boycottchina #hongkong,0
2201,hasoc_en_2202,Have a great day!    #fucktrump,NOT,NONE,NONE,have a great day! #fucktrump,0
2202,hasoc_en_2203,@CarolinePidgeon scrutinised and endured @BorisJohnson wasting public money. The role of a politician includes ensuing public money is not wasted. For that alone he should be fired! Recall petition in Uxbridge please! Not convinced? Read on... #BorisJohnsonShouldNotBePM https://t.co/I9FyZfgTBc,NOT,NONE,NONE,scrutinis and endur wast public money. the role of a politician includ ensu public money is not wasted. for that alon he should be fired! recal petit in uxbridg please! not convinced? read on... #borisjohnsonshouldnotbepm,0
2203,hasoc_en_2204,#DhoniKeepsTheGlove     Dear @ICC this is not any promotion which @msdhoni is doing. He is supporting Indian Army and our soldiers. @BCCI it is request to no ask Mr Dhoni to remove. We are proud of him and our brave soldiers. It will not be dropped from his gloves.,NOT,NONE,NONE,#dhonikeepstheglov dear thi is not ani promot which is doing. he is support indian armi and our soldiers. it is request to no ask mr dhoni to remove. we are proud of him and our brave soldiers. it will not be drop from hi gloves.,0
2204,hasoc_en_2205,The entire nation will respect these doctors if they continue to serve patients in the same hospitals even after their resignation #DoctorsFightBack https://t.co/s175eS5M2I,NOT,NONE,NONE,the entir nation will respect these doctor if they continu to serv patient in the same hospit even after their resign #doctorsfightback,0
2205,hasoc_en_2206,"Not 500 doctors, these 500 are medical college faculties - Professors, Associate and Assisatant Professors with years of experience. It’ll take 25 yrs for the govt to replace them 🤷🏻‍♂️   #DoctorsFightBack https://t.co/reCztnBubT",NOT,NONE,NONE,"not 500 doctors, these 500 are medic colleg faculti - professors, associ and assisat professor with year of experience. it’ll take 25 yr for the govt to replac them 🤷🏻‍♂️ #doctorsfightback",0
2206,hasoc_en_2207,"Some things are wrong in absolute. Kiski Sarkar k time hua, uske pehle kya hua thha, kis context me hua thha ye game khelna band kare.   #DoctorsFightBack #Savethedoctors",NOT,NONE,NONE,"some thing are wrong in absolute. kiski sarkar k time hua, usk pehl kya hua thha, ki context me hua thha ye game khelna band kare. #doctorsfightback #savethedoctor",0
2207,hasoc_en_2208,#DoctorsFightBack @MamataOfficial didi is a worst politicians ever arrogant lady @Avinash_Hodar,HOF,OFFN,TIN,#doctorsfightback didi is a worst politician ever arrog ladi,3
2208,hasoc_en_2209,Restore justice to #Doctor'sFraternity  #DoctorsFightBack #SaveTheDoctors #IstandwithNRS https://t.co/CEz9Meb9K3,NOT,NONE,NONE,restor justic to #doctor'sfratern #doctorsfightback #savethedoctor #istandwithnr,0
2209,hasoc_en_2210,This world cup is trying to compete with 2007 world cup for being most boring and unsuccessful world cup #ShameOnICC,NOT,NONE,NONE,thi world cup is tri to compet with 2007 world cup for be most bore and unsuccess world cup #shameonicc,0
2210,hasoc_en_2211,@Annette_Meisner He need to help you Cause yo face falling.... #FuckTrump,NOT,NONE,NONE,he need to help you caus yo face falling.... #fucktrump,0
2211,hasoc_en_2212,Personally I thought @RoryStewartUK came across best on #C4Debate. Given the other candidates represent varying extremes it's nice to see there is still space for someone moderate. Certainly more statesman-like than an empty podium #BorisJohnsonShouldNotBePM,NOT,NONE,NONE,person i thought came across best on #c4debate. given the other candid repres vari extrem it' nice to see there is still space for someon moderate. certainli more statesman-lik than an empti podium #borisjohnsonshouldnotbepm,0
2212,hasoc_en_2213,"There is an upcoming Democratic Debate from 20 candidates in less than a week. And some #Resisters are focused on GFMs, BMCs, Bullying, Outing. We need to ensure we have people who are eligible and are American Citizens to #VoteBlue #TuneOutTheNoise #TrumpResign #TrumpIsATraitor",NOT,NONE,NONE,"there is an upcom democrat debat from 20 candid in less than a week. and some #resist are focus on gfms, bmcs, bullying, outing. we need to ensur we have peopl who are elig and are american citizen to #voteblu #tuneoutthenois #trumpresign #trumpisatraitor",0
2213,hasoc_en_2214,"@smiller4002 Hi Scott. Count me in please, and thanks for uniting all #Resisters   #HappyJohnMcCainDay  #HappyJohnMcCainDay   #HappyJohnMcCainDay   #HappyJohnMcCainDayJune14   #FuckTrump",NOT,NONE,NONE,"hi scott. count me in please, and thank for unit all #resist #happyjohnmccainday #happyjohnmccainday #happyjohnmccainday #happyjohnmccaindayjune14 #fucktrump",0
2214,hasoc_en_2215,"Advice to #Doctors going on Strike, instead they should refuse to attend @MamataOfficial's #Government officials and elected representatives of the people. Why people suffer for no fault of theirs.  #DoctorsFightBack   @BJP4India @drharshvardhan   @jpgoswami_delhi @baldev_bahl",NOT,NONE,NONE,"advic to #doctor go on strike, instead they should refus to attend 's #govern offici and elect repres of the people. whi peopl suffer for no fault of theirs. #doctorsfightback",0
2215,hasoc_en_2216,Everyone concerned about the doctors strike and issues they raise must also read this.     #DoctorsFightBack #DoctorStrike https://t.co/wnY9p9TqIY,NOT,NONE,NONE,everyon concern about the doctor strike and issu they rais must also read this. #doctorsfightback #doctorstrik,0
2216,hasoc_en_2217,"@JohnnyMercerUK Be honest - would you have wanted @BorisJohnson as your commanding officer while you were in the army? Your life in his lazy, lying, sloppy, self-serving, self-indulgent hands? Of course you wouldn't - so why back him to lead the country? #BorisJohnsonShouldNotBePM",NOT,NONE,NONE,"be honest - would you have want as your command offic while you were in the army? your life in hi lazy, lying, sloppy, self-serving, self-indulg hands? of cours you wouldn't - so whi back him to lead the country? #borisjohnsonshouldnotbepm",0
2217,hasoc_en_2218,This is really ugly. Hope at least no shower on finals..... #ShameOnICC,NOT,NONE,NONE,thi is realli ugly. hope at least no shower on finals..... #shameonicc,0
2218,hasoc_en_2219,@Nidhi @ShekharGupta There are far more important issues to be reported n sorted out. Leave this to the @BCCI which will definitely come up a better solution than you two poking your noses unnecessarily.  #DhoniKeepsTheGlove #DhoniKeSaathDesh #JusticeForTinkleSharma,NOT,NONE,NONE,there are far more import issu to be report n sort out. leav thi to the which will definit come up a better solut than you two poke your nose unnecessarily. #dhonikeepstheglov #dhonikesaathdesh #justicefortinklesharma,0
2219,hasoc_en_2220,"@___faiiith There's a law being considered to be enacted into the US constitution. Any #rapist who has been found guilty should have their genitals mutilated chemically before being released.  If our #Government could consider such, we may have a solution to rape for fear of being mutilated.",NOT,NONE,NONE,"there' a law be consid to be enact into the us constitution. ani #rapist who ha been found guilti should have their genit mutil chemic befor be released. if our #govern could consid such, we may have a solut to rape for fear of be mutilated.",0
2220,hasoc_en_2221,@TheRealOJ32 @KrisJenner So have you paid anything at all to Mr Goldman yet for killing his son? I doubt it but here you are trying to 'set things straight'. #Murderer,NOT,NONE,NONE,so have you paid anyth at all to mr goldman yet for kill hi son? i doubt it but here you are tri to 'set thing straight'. #murder,0
2221,hasoc_en_2222,They say colouring is therapeutic..... I just finished my newest piece and I couldn’t agree more ❤️🤣👊😂🙏    #canadianshatetrump #ResistTogether #fucktrump https://t.co/p7VSz9zexe,NOT,NONE,NONE,they say colour is therapeutic..... i just finish my newest piec and i couldn’t agre more ❤️🤣👊😂🙏 #canadianshatetrump #resisttogeth #fucktrump,0
2222,hasoc_en_2223,✨NEW✨    Frankie Say Impeach - retro tee!     Get yours here 👉 https://t.co/3eEmeSGtMx    #ImpeachTrump #FuckTrump #ImpeachmentNOW https://t.co/jm8UGnc6AD,NOT,NONE,NONE,✨new✨ franki say impeach - retro tee! get your here 👉 #impeachtrump #fucktrump #impeachmentnow,0
2223,hasoc_en_2224,I have never ever seen this kind of world cup.@ICC u should have done better plan.Atleast u can look after the ground by covering complete ground.  #ShameOnICC   U should learn from BCCI management #ipl,NOT,NONE,NONE,i have never ever seen thi kind of world cup. u should have done better plan.atleast u can look after the ground by cover complet ground. #shameonicc u should learn from bcci manag #ipl,0
2224,hasoc_en_2225,#ShameOnICC ipl planned well or world cup,NOT,NONE,NONE,#shameonicc ipl plan well or world cup,0
2225,hasoc_en_2226,Retweet if you have PayPal/CashApp and want me to send you money 💰     Must be following.    #findom #paypig sugar daddy #cuck #moneyslave #cashcow #SugarBabiesNeeded #CopaAmerica #DoctorsFightBack #bank #SugarDaddys #findom #bitcoin #blockchain #BREAKING #SaturdayMorning #money #BC,NOT,NONE,NONE,retweet if you have paypal/cashapp and want me to send you money 💰 must be following. #findom #paypig sugar daddi #cuck #moneyslav #cashcow #sugarbabiesneed #copaamerica #doctorsfightback #bank #sugardaddi #findom #bitcoin #blockchain #break #saturdaymorn #money #bc,0
2226,hasoc_en_2227,"@SethAbramson Trump is operating an international Crime Syndicate within the United States Government. He's feeling the heat, and here's proof of #TraitorTrump's M.O. in a former tweet. #TrumpIsaTraitor #ImpeachTrumpNow https://t.co/wH1chVuzjl",NOT,NONE,NONE,"trump is oper an intern crime syndic within the unit state government. he' feel the heat, and here' proof of #traitortrump' m.o. in a former tweet. #trumpisatraitor #impeachtrumpnow",0
2227,hasoc_en_2228,"So now Trump is invoking  'Executive Privelage'  on census documents in a preemptive move against the House holding 'Wilbur' Ross and Barr in contempt!    ... is there anything this Administration does, that isn't illegal?   WTF!! 🤬       #FuckTrump  #ImpeachTheMF",HOF,PRFN,TIN,"so now trump is invok 'execut privelage' on censu document in a preemptiv move against the hous hold 'wilbur' ross and barr in contempt! ... is there anyth thi administr does, that isn't illegal? wtf!! 🤬 #fucktrump #impeachthemf",4
2228,hasoc_en_2229,#ShameOnICC  see India vs pak is also gone..... Fuck off @ICC   Worst World Cup series... https://t.co/xwxxTeEyw2,HOF,PRFN,TIN,#shameonicc see india vs pak is also gone..... fuck off worst world cup series...,4
2229,hasoc_en_2230,She has proved the saying of our #Ved... 'Vinaash Kale Vipreit Buddhi' meaning when one's doom approaches..the person intellect works against his/her best interest.     #SaveBengal #SaveTheDoctors #DoctorsFightBack #DoctorsProtest #DoctorsUnderOppression https://t.co/Cr3aSLEBGU,NOT,NONE,NONE,she ha prove the say of our #ved... 'vinaash kale vipreit buddhi' mean when one' doom approaches..th person intellect work against his/her best interest. #savebeng #savethedoctor #doctorsfightback #doctorsprotest #doctorsunderoppress,0
2230,hasoc_en_2231,🔴🏴🐾#OpBeast #AnimalRights #WorldDogShow2019 #China  #YulinDogMeatFestival    Let us become aware of this horrible tradition. Let the international community open its eyes and once we stop the indiscriminate killing of dogs.    #BoycottChina https://t.co/xE0r1USiaG,NOT,NONE,NONE,🔴🏴🐾#opbeast #animalright #worlddogshow2019 #china #yulindogmeatfestiv let us becom awar of thi horribl tradition. let the intern commun open it eye and onc we stop the indiscrimin kill of dogs. #boycottchina,0
2231,hasoc_en_2232,"@ChildofGodSandy To Sandra and the rest of the #religious world; You do not know God either, and if you still say you do, prove it!    LGBTs don't ask for #special #rights, they ask for #EQUALITY. Churches have special rights, they don't pay #tax.    I ate an #egg, am I a #chicken-#murderer?",NOT,NONE,NONE,"to sandra and the rest of the #religi world; you do not know god either, and if you still say you do, prove it! lgbt don't ask for #special #rights, they ask for #equality. church have special rights, they don't pay #tax. i ate an #egg, am i a #chicken-#murderer?",0
2232,hasoc_en_2233,@lauramkeane @markknoller @TimInHonolulu @KimReynoldsIA Did you read that the 4th of july will be a great big-O'-fundraiser for trumps re election? He also plans to make himself the center of attention.(surprise).  This is his 'parade' he so wants the country to have for him. &amp; since that wont happen. Hes taking this.  #FuckTrump,NOT,NONE,NONE,did you read that the 4th of juli will be a great big-o'-fundrais for trump re election? he also plan to make himself the center of attention.(surprise). thi is hi 'parade' he so want the countri to have for him. &amp; sinc that wont happen. he take this. #fucktrump,0
2233,hasoc_en_2234,NYT: Mexico Had Already Agreed to Border Measures Trump Said Were Taken to Avert Tariffs #Resist #ResistTrump #FuckTrump https://t.co/508FLMjDAh,NOT,NONE,NONE,nyt: mexico had alreadi agre to border measur trump said were taken to avert tariff #resist #resisttrump #fucktrump,0
