text,labelType
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
"L'islam est une religion de guerre, nous devons tous le combattre.",5
"L'islam est la religion de la guerre, il ne faut pas le laisser.",5
"L'islam encourage les guerres, nous ne devrions pas l'encourager.",5
"Islam is a religion of war, we must all fight.",5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
Je ne veux pas de musulmans dans notre pays.,5
Muslims: return to your country.,5
Musulmans: retournez dans votre pays.,5
"Musulmans, partez!",5
